id,gsn,shardId,latency (ns),dataGenTime (ns),totalBytes,totalTime (ns)
2639,32640,0,19767775,605,1000000,81296251770
2640,32641,0,20204933,749,1000000,81296251770
2641,32642,0,19851856,585,1000000,81296251770
2642,32643,0,19788339,772,1000000,81296251770
2643,32644,0,20365877,501,1000000,81296251770
2644,32645,0,20109734,722,1000000,81296251770
2645,32646,0,19244874,518,1000000,81296251770
2646,32647,0,20832702,759,1000000,81296251770
2647,32648,0,19808858,659,1000000,81296251770
2648,32649,0,19700410,738,1000000,81296251770
2649,32650,0,20137271,494,1000000,81296251770
2650,32651,0,20177252,565,1000000,81296251770
2651,32652,0,19735901,578,1000000,81296251770
2652,32653,0,20151082,582,1000000,81296251770
2653,32654,0,20222090,588,1000000,81296251770
2654,32655,0,19671940,602,1000000,81296251770
2655,32656,0,20293388,782,1000000,81296251770
2656,32657,0,19759740,514,1000000,81296251770
2657,32658,0,19375588,608,1000000,81296251770
2658,32659,0,11071161,749,1000000,81296251770
2659,32660,0,19378721,508,1000000,81296251770
2660,32661,0,20361559,598,1000000,81296251770
2661,32662,0,19906431,631,1000000,81296251770
2662,32663,0,19860701,815,1000000,81296251770
2663,32664,0,20139431,996,1000000,81296251770
2664,32665,0,20301960,675,1000000,81296251770
2665,32666,0,19787916,745,1000000,81296251770
2666,32667,0,19955215,751,1000000,81296251770
2667,32668,0,19642042,579,1000000,81296251770
2668,32669,0,20035495,571,1000000,81296251770
2669,32670,0,19999967,599,1000000,81296251770
2670,32671,0,20235264,551,1000000,81296251770
2671,32672,0,19246120,575,1000000,81296251770
2672,32673,0,10759490,592,1000000,81296251770
2673,32674,0,20125539,612,1000000,81296251770
2674,32675,0,19765026,779,1000000,81296251770
2675,32676,0,20173072,769,1000000,81296251770
2676,32677,0,19509293,538,1000000,81296251770
2677,32678,0,20340513,752,1000000,81296251770
2678,32679,0,20357963,578,1000000,81296251770
2679,32680,0,19857141,805,1000000,81296251770
2680,32681,0,19883312,722,1000000,81296251770
2681,32682,0,19988578,752,1000000,81296251770
2682,32683,0,20050048,745,1000000,81296251770
2683,32684,0,19052198,675,1000000,81296251770
2684,32685,0,11126848,591,1000000,81296251770
2685,32686,0,19130318,828,1000000,81296251770
2686,32687,0,20720542,655,1000000,81296251770
2687,32688,0,19849101,628,1000000,81296251770
2688,32689,0,20121100,719,1000000,81296251770
2689,32690,0,19905415,581,1000000,81296251770
2690,32691,0,19127093,782,1000000,81296251770
2691,32692,0,10483384,578,1000000,81296251770
2692,32693,0,20230007,614,1000000,81296251770
2693,32694,0,20136794,601,1000000,81296251770
2694,32695,0,19892501,778,1000000,81296251770
2695,32696,0,20153470,498,1000000,81296251770
2696,32697,0,20042812,568,1000000,81296251770
2697,32698,0,19552455,611,1000000,81296251770
2698,32699,0,20512563,588,1000000,81296251770
2699,32700,0,20131178,507,1000000,81296251770
2700,32701,0,19589234,588,1000000,81296251770
2701,32702,0,19920470,772,1000000,81296251770
2702,32703,0,20140149,608,1000000,81296251770
2703,32704,0,20053533,595,1000000,81296251770
2704,32705,0,20020442,507,1000000,81296251770
2705,32706,0,20381533,591,1000000,81296251770
2706,32707,0,19373538,611,1000000,81296251770
2707,32708,0,20345854,581,1000000,81296251770
2708,32709,0,19739239,805,1000000,81296251770
2709,32710,0,20179614,521,1000000,81296251770
2710,32711,0,20175284,611,1000000,81296251770
2711,32712,0,19564296,504,1000000,81296251770
2712,32713,0,19439253,622,1000000,81296251770
2713,32714,0,20538596,488,1000000,81296251770
2714,32715,0,20015823,615,1000000,81296251770
2715,32716,0,20004363,604,1000000,81296251770
2716,32717,0,20197427,732,1000000,81296251770
2717,32718,0,20114331,729,1000000,81296251770
2718,32719,0,19843011,598,1000000,81296251770
2719,32720,0,19842372,788,1000000,81296251770
2720,32721,0,20086489,598,1000000,81296251770
2721,32722,0,20241148,498,1000000,81296251770
2722,32723,0,20088308,602,1000000,81296251770
2723,32724,0,19992566,816,1000000,81296251770
2724,32725,0,19926281,584,1000000,81296251770
2725,32726,0,19759825,735,1000000,81296251770
2726,32727,0,20322253,598,1000000,81296251770
2727,32728,0,19576470,598,1000000,81296251770
2728,32729,0,19973357,618,1000000,81296251770
2729,32730,0,20599531,508,1000000,81296251770
2730,32731,0,19751491,738,1000000,81296251770
2731,32732,0,19494168,512,1000000,81296251770
2732,32733,0,19655107,785,1000000,81296251770
2733,32734,0,10798295,512,1000000,81296251770
2734,32735,0,19836932,601,1000000,81296251770
2735,32736,0,20547921,571,1000000,81296251770
2736,32737,0,19101784,876,1000000,81296251770
2737,32738,0,20584964,498,1000000,81296251770
2738,32739,0,19800146,628,1000000,81296251770
2739,32740,0,20081256,735,1000000,81296251770
2740,32741,0,19952642,595,1000000,81296251770
2741,32742,0,20046275,732,1000000,81296251770
2742,32743,0,20026140,558,1000000,81296251770
2743,32744,0,20081913,571,1000000,81296251770
2744,32745,0,19755252,768,1000000,81296251770
2745,32746,0,20054622,705,1000000,81296251770
2746,32747,0,20277951,615,1000000,81296251770
2747,32748,0,19432902,491,1000000,81296251770
2748,32749,0,20509717,501,1000000,81296251770
2749,32750,0,19654741,602,1000000,81296251770
2750,32751,0,19898268,769,1000000,81296251770
2751,32752,0,20558934,524,1000000,81296251770
2752,32753,0,19337903,711,1000000,81296251770
2753,32754,0,20608568,738,1000000,81296251770
2754,32755,0,19334786,594,1000000,81296251770
2755,32756,0,20589333,578,1000000,81296251770
2756,32757,0,18989403,618,1000000,81296251770
2757,32758,0,10608172,564,1000000,81296251770
2758,32759,0,20256257,611,1000000,81296251770
2759,32760,0,19927996,592,1000000,81296251770
2760,32761,0,20115886,592,1000000,81296251770
2761,32762,0,20053003,571,1000000,81296251770
2762,32763,0,19599218,751,1000000,81296251770
2763,32764,0,19499164,698,1000000,81296251770
2764,32765,0,20818683,608,1000000,81296251770
2765,32766,0,19975753,591,1000000,81296251770
2766,32767,0,19855393,594,1000000,81296251770
2767,32768,0,20280830,568,1000000,81296251770
2768,32769,0,19459593,598,1000000,81296251770
2769,32770,0,20533314,595,1000000,81296251770
2770,32771,0,19613806,548,1000000,81296251770
2771,32772,0,20257425,608,1000000,81296251770
2772,32773,0,20090656,498,1000000,81296251770
2773,32774,0,19613081,572,1000000,81296251770
2774,32775,0,20350730,595,1000000,81296251770
2775,32776,0,20011627,604,1000000,81296251770
2776,32777,0,20077998,625,1000000,81296251770
2777,32778,0,19790707,554,1000000,81296251770
2778,32779,0,20320864,568,1000000,81296251770
2779,32780,0,19527025,515,1000000,81296251770
2780,32781,0,20379349,592,1000000,81296251770
2781,32782,0,19608718,602,1000000,81296251770
2782,32783,0,20038511,551,1000000,81296251770
2783,32784,0,20418472,484,1000000,81296251770
2784,32785,0,19399422,602,1000000,81296251770
2785,32786,0,20359724,561,1000000,81296251770
2786,32787,0,20105866,588,1000000,81296251770
2787,32788,0,19445008,578,1000000,81296251770
2788,32789,0,19593921,615,1000000,81296251770
2789,32790,0,10566450,585,1000000,81296251770
2790,32791,0,20305357,548,1000000,81296251770
2791,32792,0,19628345,592,1000000,81296251770
2792,32793,0,20331634,571,1000000,81296251770
2793,32794,0,19817048,498,1000000,81296251770
2794,32795,0,20260563,612,1000000,81296251770
2795,32796,0,19721893,565,1000000,81296251770
2796,32797,0,20229300,612,1000000,81296251770
2797,32798,0,19970128,605,1000000,81296251770
2798,32799,0,20092927,618,1000000,81296251770
2799,32800,0,20050797,508,1000000,81296251770
2800,32801,0,19936105,491,1000000,81296251770
2801,32802,0,19840906,598,1000000,81296251770
2802,32803,0,20173644,545,1000000,81296251770
2803,32804,0,20009653,628,1000000,81296251770
2804,32805,0,19886961,572,1000000,81296251770
2805,32806,0,19906439,595,1000000,81296251770
2806,32807,0,20131938,561,1000000,81296251770
2807,32808,0,20067486,605,1000000,81296251770
2808,32809,0,19865865,515,1000000,81296251770
2809,32810,0,19868592,538,1000000,81296251770
2810,32811,0,20202531,614,1000000,81296251770
2811,32812,0,20178781,588,1000000,81296251770
2812,32813,0,20033075,564,1000000,81296251770
2813,32814,0,19778847,608,1000000,81296251770
2814,32815,0,19835112,632,1000000,81296251770
2815,32816,0,20187808,728,1000000,81296251770
2816,32817,0,19906936,578,1000000,81296251770
2817,32818,0,20139926,595,1000000,81296251770
2818,32819,0,19428007,595,1000000,81296251770
2819,32820,0,20484299,488,1000000,81296251770
2820,32821,0,19917840,498,1000000,81296251770
2821,32822,0,19989794,568,1000000,81296251770
2822,32823,0,20154325,591,1000000,81296251770
2823,32824,0,19245669,601,1000000,81296251770
2824,32825,0,19877087,598,1000000,81296251770
2825,32826,0,10732092,551,1000000,81296251770
2826,32827,0,20086074,588,1000000,81296251770
2827,32828,0,19869835,655,1000000,81296251770
2828,32829,0,20076787,598,1000000,81296251770
2829,32830,0,19926824,605,1000000,81296251770
2830,32831,0,19983494,605,1000000,81296251770
2831,32832,0,19992740,572,1000000,81296251770
2832,32833,0,20049286,592,1000000,81296251770
2833,32834,0,20224727,598,1000000,81296251770
2834,32835,0,19340473,578,1000000,81296251770
2835,32836,0,20581676,605,1000000,81296251770
2836,32837,0,19683839,595,1000000,81296251770
2837,32838,0,19635566,554,1000000,81296251770
2838,32839,0,20471674,591,1000000,81296251770
2839,32840,0,20377807,571,1000000,81296251770
2840,32841,0,19279127,548,1000000,81296251770
2841,32842,0,20530959,575,1000000,81296251770
2842,32843,0,20161409,568,1000000,81296251770
2843,32844,0,19905956,645,1000000,81296251770
2844,32845,0,19576284,748,1000000,81296251770
2845,32846,0,20228223,698,1000000,81296251770
2846,32847,0,20043712,819,1000000,81296251770
2847,32848,0,20355060,554,1000000,81296251770
2848,32849,0,19357002,565,1000000,81296251770
2849,32850,0,20555512,605,1000000,81296251770
2850,32851,0,19515065,561,1000000,81296251770
2851,32852,0,20245539,612,1000000,81296251770
2852,32853,0,19903920,718,1000000,81296251770
2853,32854,0,19948734,882,1000000,81296251770
2854,32855,0,20086035,798,1000000,81296251770
2855,32856,0,20015172,689,1000000,81296251770
2856,32857,0,19842291,591,1000000,81296251770
2857,32858,0,20158867,548,1000000,81296251770
2858,32859,0,19801925,608,1000000,81296251770
2859,32860,0,20297363,491,1000000,81296251770
2860,32861,0,19993209,581,1000000,81296251770
2861,32862,0,19995134,588,1000000,81296251770
2862,32863,0,20008898,575,1000000,81296251770
2863,32864,0,19796215,598,1000000,81296251770
2864,32865,0,19458467,775,1000000,81296251770
2865,32866,0,20872877,748,1000000,81296251770
2866,32867,0,19310314,782,1000000,81296251770
2867,32868,0,20559506,545,1000000,81296251770
2868,32869,0,19387417,619,1000000,81296251770
2869,32870,0,20577728,578,1000000,81296251770
2870,32871,0,20122976,752,1000000,81296251770
2871,32872,0,19435088,518,1000000,81296251770
2872,32873,0,20216101,571,1000000,81296251770
2873,32874,0,20030873,564,1000000,81296251770
2874,32875,0,20450893,562,1000000,81296251770
2875,32876,0,19600361,648,1000000,81296251770
2876,32877,0,20065596,772,1000000,81296251770
2877,32878,0,19866742,602,1000000,81296251770
2878,32879,0,20175087,759,1000000,81296251770
2879,32880,0,19550084,598,1000000,81296251770
2880,32881,0,20499992,745,1000000,81296251770
2881,32882,0,19066497,775,1000000,81296251770
2882,32883,0,10786514,698,1000000,81296251770
2883,32884,0,20088967,802,1000000,81296251770
2884,32885,0,19073885,601,1000000,81296251770
2885,32886,0,20580074,578,1000000,81296251770
2886,32887,0,20186532,605,1000000,81296251770
2887,32888,0,20425107,495,1000000,81296251770
2888,32889,0,19332491,582,1000000,81296251770
2889,32890,0,20352456,574,1000000,81296251770
2890,32891,0,20059289,782,1000000,81296251770
2891,32892,0,19810758,602,1000000,81296251770
2892,32893,0,19909743,558,1000000,81296251770
2893,32894,0,20234611,589,1000000,81296251770
2894,32895,0,20093752,595,1000000,81296251770
2895,32896,0,19928174,591,1000000,81296251770
2896,32897,0,19755693,788,1000000,81296251770
2897,32898,0,19817496,545,1000000,81296251770
2898,32899,0,20364155,605,1000000,81296251770
2899,32900,0,19109542,581,1000000,81296251770
2900,32901,0,11145837,768,1000000,81296251770
2901,32902,0,19459545,752,1000000,81296251770
2902,32903,0,20283208,585,1000000,81296251770
2903,32904,0,19959990,812,1000000,81296251770
2904,32905,0,19838466,584,1000000,81296251770
2905,32906,0,20148830,608,1000000,81296251770
2906,32907,0,19882368,591,1000000,81296251770
2907,32908,0,19860076,584,1000000,81296251770
2908,32909,0,20375649,501,1000000,81296251770
2909,32910,0,19618557,598,1000000,81296251770
2910,32911,0,20212826,492,1000000,81296251770
2911,32912,0,20011559,588,1000000,81296251770
2912,32913,0,19968798,645,1000000,81296251770
2913,32914,0,19333127,585,1000000,81296251770
2914,32915,0,20747451,588,1000000,81296251770
2915,32916,0,20068629,488,1000000,81296251770
2916,32917,0,19812854,491,1000000,81296251770
2917,32918,0,19873891,492,1000000,81296251770
2918,32919,0,20406957,581,1000000,81296251770
2919,32920,0,19539698,611,1000000,81296251770
2920,32921,0,20327067,582,1000000,81296251770
2921,32922,0,19847821,498,1000000,81296251770
2922,32923,0,19912237,591,1000000,81296251770
2923,32924,0,20089901,609,1000000,81296251770
2924,32925,0,20232911,605,1000000,81296251770
2925,32926,0,19527474,608,1000000,81296251770
2926,32927,0,20428348,588,1000000,81296251770
2927,32928,0,19928549,588,1000000,81296251770
2928,32929,0,20197944,622,1000000,81296251770
2929,32930,0,19489743,611,1000000,81296251770
2930,32931,0,20336834,492,1000000,81296251770
2931,32932,0,19952161,601,1000000,81296251770
2932,32933,0,19854485,718,1000000,81296251770
2933,32934,0,20044955,601,1000000,81296251770
2934,32935,0,20263843,608,1000000,81296251770
2935,32936,0,19487880,602,1000000,81296251770
2936,32937,0,20097939,792,1000000,81296251770
2937,32938,0,20512161,599,1000000,81296251770
2938,32939,0,19474934,765,1000000,81296251770
2939,32940,0,20169693,605,1000000,81296251770
2940,32941,0,19919332,769,1000000,81296251770
2941,32942,0,20388404,598,1000000,81296251770
2942,32943,0,19846173,766,1000000,81296251770
2943,32944,0,19782245,598,1000000,81296251770
2944,32945,0,20162264,806,1000000,81296251770
2945,32946,0,19848872,575,1000000,81296251770
2946,32947,0,20013489,792,1000000,81296251770
2947,32948,0,19923618,608,1000000,81296251770
2948,32949,0,19966007,488,1000000,81296251770
2949,32950,0,20099430,512,1000000,81296251770
2950,32951,0,20423759,778,1000000,81296251770
2951,32952,0,19379648,761,1000000,81296251770
2952,32953,0,20320257,605,1000000,81296251770
2953,32954,0,20021758,766,1000000,81296251770
2954,32955,0,19600135,902,1000000,81296251770
2955,32956,0,20638675,759,1000000,81296251770
2956,32957,0,19488683,782,1000000,81296251770
2957,32958,0,20072473,751,1000000,81296251770
2958,32959,0,20090595,595,1000000,81296251770
2959,32960,0,20169006,792,1000000,81296251770
2960,32961,0,19560604,578,1000000,81296251770
2961,32962,0,20252988,892,1000000,81296251770
2962,32963,0,19931008,789,1000000,81296251770
2963,32964,0,19375024,608,1000000,81296251770
2964,32965,0,20595917,619,1000000,81296251770
2965,32966,0,19294639,588,1000000,81296251770
2966,32967,0,20756708,778,1000000,81296251770
2967,32968,0,20274087,708,1000000,81296251770
2968,32969,0,19642107,735,1000000,81296251770
2969,32970,0,20318395,802,1000000,81296251770
2970,32971,0,19638861,602,1000000,81296251770
2971,32972,0,20167700,511,1000000,81296251770
2972,32973,0,19891394,621,1000000,81296251770
2973,32974,0,19957268,514,1000000,81296251770
2974,32975,0,20302465,604,1000000,81296251770
2975,32976,0,19677435,524,1000000,81296251770
2976,32977,0,20471416,775,1000000,81296251770
2977,32978,0,19759634,1501,1000000,81296251770
2978,32979,0,19775746,628,1000000,81296251770
2979,32980,0,20096281,588,1000000,81296251770
2980,32981,0,20345207,584,1000000,81296251770
2981,32982,0,19348655,498,1000000,81296251770
2982,32983,0,20307948,538,1000000,81296251770
2983,32984,0,20048795,611,1000000,81296251770
2984,32985,0,20061558,591,1000000,81296251770
2985,32986,0,19673256,592,1000000,81296251770
2986,32987,0,20378418,595,1000000,81296251770
2987,32988,0,19865696,498,1000000,81296251770
2988,32989,0,19332449,591,1000000,81296251770
2989,32990,0,20477948,504,1000000,81296251770
2990,32991,0,20073891,598,1000000,81296251770
2991,32992,0,20204813,508,1000000,81296251770
2992,32993,0,19836369,595,1000000,81296251770
2993,32994,0,20026593,514,1000000,81296251770
2994,32995,0,20226204,595,1000000,81296251770
2995,32996,0,19473003,605,1000000,81296251770
2996,32997,0,20411914,809,1000000,81296251770
2997,32998,0,19996245,599,1000000,81296251770
2998,32999,0,19970966,615,1000000,81296251770
2999,33000,0,19920866,588,1000000,81296251770
3000,33001,0,20407955,792,1000000,81296251770
3001,33002,0,19282318,605,1000000,81296251770
3002,33003,0,20417654,611,1000000,81296251770
3003,33004,0,19862302,719,1000000,81296251770
3004,33005,0,20242669,588,1000000,81296251770
3005,33006,0,19449488,618,1000000,81296251770
3006,33007,0,20542390,605,1000000,81296251770
3007,33008,0,19678783,608,1000000,81296251770
3008,33009,0,20114344,578,1000000,81296251770
3009,33010,0,20061320,608,1000000,81296251770
3010,33011,0,20057758,599,1000000,81296251770
3011,33012,0,20157029,825,1000000,81296251770
